gender,senior,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,avg_monthly_charges,internet_service-fiber_optic,internet_service-no,contract-one_year,contract-two_year,payment_method-credit_card_auto,payment_method-electronic_check,payment_method-mailed_check
1,0,1,0,8,1,1,0,0,0,0,0,1,1,85.2,627.4,1,78.425,1,0,0,0,1,0,0
1,0,0,0,3,1,1,0,0,0,0,0,0,0,75.25,242.0,1,80.66666666666667,1,0,0,0,0,1,0
0,0,1,1,55,1,0,1,0,0,0,0,1,0,59.45,3157.0,0,57.4,0,0,1,0,1,0,0
0,0,1,0,33,1,1,0,1,1,0,0,1,1,93.35,3092.0,0,93.6969696969697,1,0,0,0,0,1,0
1,0,0,0,46,1,0,0,0,0,0,0,0,0,44.95,2168.9,0,47.15,0,0,0,0,0,0,0
0,0,0,0,34,1,1,0,0,0,0,0,0,0,26.1,980.35,0,28.833823529411767,0,1,0,1,0,0,0
1,0,0,0,3,1,0,0,0,0,0,0,0,0,20.2,65.95,0,21.983333333333334,0,1,0,0,0,1,0
0,0,1,1,30,1,0,0,0,0,0,0,0,0,21.25,711.9,0,23.73,0,1,0,1,0,0,1
1,0,0,0,33,1,1,1,0,0,1,0,0,0,59.4,1952.8,0,59.17575757575757,0,0,1,0,0,1,0
0,0,1,1,45,1,1,0,1,1,0,0,1,1,95.0,4368.85,0,97.08555555555556,1,0,1,0,1,0,0
0,0,0,0,40,1,0,1,1,0,1,0,0,1,61.9,2647.1,0,66.1775,0,0,0,0,0,0,1
1,0,0,0,71,1,1,1,1,1,1,1,1,1,118.65,8477.6,0,119.40281690140846,1,0,0,1,0,1,0
0,0,0,0,1,1,1,0,0,1,0,0,0,0,54.35,54.35,1,54.35,0,0,0,0,0,1,0
1,0,1,1,72,0,0,1,1,1,1,1,1,0,64.45,4528.0,0,62.888888888888886,0,0,0,1,0,0,0
1,0,1,1,22,1,0,0,0,0,0,0,1,1,80.15,1790.65,0,81.39318181818182,1,0,0,0,0,1,0
0,0,1,1,46,1,0,0,0,0,0,0,0,1,20.2,845.6,0,18.382608695652173,0,1,1,0,0,0,0
1,0,1,1,55,1,0,0,0,0,0,0,0,0,21.0,1210.3,0,22.005454545454544,0,1,0,1,0,0,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.45,20.45,0,20.45,0,1,0,0,0,0,1
1,0,0,0,12,1,1,0,0,0,1,1,1,1,75.85,854.45,0,71.20416666666667,0,0,1,0,0,0,1
0,0,0,0,31,1,1,0,1,0,0,0,0,1,80.45,2429.1,0,78.35806451612903,1,0,0,0,0,1,0
0,0,1,0,5,0,0,0,0,0,0,0,0,1,24.95,100.4,1,20.080000000000002,0,0,0,0,0,1,0
1,0,1,1,67,1,1,1,0,0,0,1,1,1,75.5,5229.45,0,78.05149253731344,0,0,0,1,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,44.45,44.45,0,44.45,0,0,0,0,0,0,1
0,0,1,0,40,0,0,1,1,1,0,0,0,1,42.35,1716.45,1,42.91125,0,0,1,0,0,1,0
0,0,1,1,41,1,1,1,1,1,0,1,0,1,74.55,3023.55,0,73.74512195121952,0,0,0,0,1,0,0
0,0,0,0,1,1,1,0,0,0,0,0,0,1,75.3,75.3,1,75.3,1,0,0,0,0,1,0
0,0,0,0,51,1,1,1,1,0,0,1,0,1,94.8,4837.6,1,94.85490196078432,1,0,1,0,0,1,0
0,0,1,1,42,0,0,1,0,1,1,1,0,0,48.15,2032.3,0,48.38809523809524,0,0,0,1,1,0,0
0,0,1,1,23,1,0,0,0,0,0,0,0,0,19.65,436.9,0,18.995652173913044,0,1,1,0,0,0,1
1,1,0,0,1,1,0,0,0,0,0,0,0,1,70.55,70.55,1,70.55,1,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.15,20.15,0,20.15,0,1,0,0,0,0,1
1,0,0,0,56,1,1,1,1,0,0,1,1,1,106.6,5893.95,0,105.24910714285714,1,0,0,0,1,0,0
0,0,0,1,15,1,1,0,1,0,0,1,0,1,91.0,1430.05,0,95.33666666666666,1,0,0,0,0,1,0
0,0,1,1,12,1,1,0,0,0,0,0,0,1,25.4,313.0,0,26.083333333333332,0,1,0,1,0,0,0
1,0,1,1,54,1,0,1,0,1,1,0,1,0,69.95,3871.85,0,71.70092592592593,0,0,0,1,0,0,0
1,0,0,0,7,1,0,0,0,0,0,1,1,1,66.85,458.1,0,65.44285714285715,0,0,0,0,0,1,0
1,0,1,1,33,1,1,0,0,0,0,0,1,0,86.15,2745.7,1,83.2030303030303,1,0,0,0,1,0,0
0,0,1,1,16,1,0,0,0,0,0,0,0,0,20.15,341.35,0,21.334375,0,1,0,0,0,1,0
1,0,0,1,21,1,0,1,0,1,0,0,1,0,64.85,1336.8,0,63.65714285714286,0,0,1,0,0,0,1
0,1,1,0,30,1,1,0,0,1,0,1,1,0,74.85,2181.75,0,72.725,0,0,0,1,0,1,0
0,0,0,0,3,1,0,0,0,0,1,0,0,1,50.5,147.75,0,49.25,0,0,0,0,0,0,1
0,0,0,0,11,1,0,0,0,1,0,0,0,0,72.9,818.45,0,74.40454545454546,1,0,0,0,0,1,0
1,0,0,0,62,1,1,1,1,1,1,1,1,1,115.05,7133.45,0,115.05564516129031,1,0,1,0,1,0,0
0,0,0,0,18,1,0,0,0,0,0,0,0,0,19.0,348.8,0,19.37777777777778,0,1,0,0,0,1,0
0,0,0,1,6,1,0,0,0,0,0,0,0,0,19.55,128.6,0,21.433333333333334,0,1,0,0,0,0,1
1,0,0,0,46,1,1,0,0,1,0,1,1,1,101.1,4674.4,0,101.61739130434782,1,0,1,0,0,1,0
0,0,0,0,21,1,1,0,0,0,0,0,1,1,84.1,1737.45,0,82.7357142857143,1,0,0,0,0,1,0
0,0,0,0,68,1,1,0,0,0,0,0,0,1,24.15,1498.85,0,22.04191176470588,0,1,0,1,0,0,0
1,0,0,0,1,1,1,0,0,0,0,0,0,1,50.1,50.1,0,50.1,0,0,0,0,0,1,0
1,0,1,0,25,1,0,0,0,1,0,0,0,1,74.6,1797.75,0,71.91,1,0,0,0,0,1,0
1,0,0,1,24,1,0,0,0,0,0,0,0,0,19.75,498.1,0,20.754166666666666,0,1,0,1,0,0,1
1,0,1,0,30,1,1,0,0,0,0,0,1,1,85.0,2624.25,1,87.475,1,0,0,0,0,1,0
1,0,0,0,2,1,0,0,0,0,0,0,1,0,80.55,184.1,1,92.05,1,0,0,0,0,1,0
0,0,1,0,51,1,1,0,1,1,0,1,1,1,106.8,5498.8,0,107.81960784313726,1,0,1,0,0,0,0
1,0,1,1,57,1,1,1,0,1,1,1,1,1,84.5,4845.4,0,85.00701754385965,0,0,0,1,0,1,0
1,0,0,0,15,1,1,0,0,0,0,0,0,0,25.05,369.1,0,24.60666666666667,0,1,0,1,0,0,0
1,0,1,1,72,1,0,1,1,1,1,1,1,1,83.7,6096.9,0,84.67916666666666,0,0,0,1,0,0,0
1,0,0,0,2,1,0,0,0,1,0,0,0,1,75.8,160.75,1,80.375,1,0,0,0,0,1,0
0,0,1,0,28,1,1,0,1,1,0,1,0,0,96.6,2684.35,0,95.86964285714285,1,0,0,0,1,0,0
0,1,1,0,29,1,1,0,0,1,0,1,1,1,98.5,3004.15,1,103.59137931034483,1,0,0,0,0,1,0
0,0,1,1,70,1,0,1,1,1,1,1,0,1,101.1,6994.8,0,99.92571428571429,1,0,0,1,1,0,0
1,0,0,0,13,1,0,0,0,0,0,0,0,0,20.2,273.25,0,21.01923076923077,0,1,1,0,0,0,1
1,1,1,0,59,1,1,1,1,1,1,0,0,1,94.05,5483.9,0,92.94745762711864,1,0,1,0,0,1,0
0,1,1,0,13,1,1,0,0,0,0,1,1,1,95.25,1233.65,1,94.89615384615385,1,0,0,0,0,1,0
0,1,1,0,7,1,1,0,0,0,0,0,0,1,74.4,527.9,1,75.41428571428571,1,0,0,0,0,0,1
1,0,1,0,62,1,0,1,0,1,1,1,1,0,81.0,4985.9,0,80.41774193548386,0,0,0,1,0,0,1
1,0,0,0,21,1,0,1,0,1,1,0,0,1,60.25,1258.35,0,59.921428571428564,0,0,1,0,0,1,0
1,0,0,0,2,1,0,0,0,1,0,0,1,0,60.85,111.4,0,55.7,0,0,0,0,0,1,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,43.95,43.95,0,43.95,0,0,0,0,1,0,0
0,0,0,0,4,1,0,0,0,1,0,0,1,0,86.05,308.1,0,77.025,1,0,0,0,0,1,0
1,0,0,0,19,1,0,0,0,0,0,0,0,0,20.25,383.65,0,20.192105263157895,0,1,1,0,1,0,0
1,0,0,0,30,1,0,0,0,0,1,1,0,0,85.15,2555.9,1,85.19666666666667,1,0,0,0,0,1,0
0,0,1,1,67,1,0,0,0,0,0,0,0,1,19.4,1284.2,0,19.16716417910448,0,1,0,1,1,0,0
0,1,1,0,72,1,1,1,1,1,0,0,1,1,102.65,7550.3,0,104.86527777777778,1,0,0,1,1,0,0
0,0,1,0,53,1,0,0,0,0,0,0,0,0,19.9,1110.05,0,20.944339622641508,0,1,0,1,1,0,0
1,0,0,0,5,1,0,0,0,0,0,0,0,0,19.55,99.6,0,19.919999999999998,0,1,1,0,0,1,0
0,1,1,0,71,1,0,0,1,1,1,0,1,1,95.5,6707.15,0,94.4669014084507,1,0,0,1,1,0,0
1,0,1,1,50,1,1,0,1,1,1,1,1,1,84.15,4164.4,0,83.288,0,0,1,0,1,0,0
0,0,1,1,56,1,1,0,0,1,1,1,1,1,103.2,5873.75,0,104.88839285714286,1,0,0,1,0,1,0
0,0,0,0,2,1,0,0,0,0,1,0,0,1,50.2,109.25,0,54.625,0,0,0,0,1,0,0
1,1,0,0,2,1,1,0,0,1,0,0,1,1,88.55,179.25,1,89.625,1,0,0,0,0,1,0
0,0,1,1,24,1,1,1,0,0,0,0,0,0,54.75,1338.15,1,55.75625,0,0,0,0,0,1,0
0,0,1,1,46,1,0,0,0,0,0,0,0,0,19.95,862.4,0,18.747826086956522,0,1,0,1,1,0,0
0,0,1,0,71,1,1,1,1,1,1,1,1,1,116.25,8564.75,0,120.63028169014085,1,0,0,1,0,1,0
1,0,0,0,29,0,0,0,0,0,1,0,0,1,31.2,926.2,0,31.93793103448276,0,0,0,0,0,1,0
0,0,1,1,69,1,1,0,0,0,0,0,0,0,24.45,1718.2,0,24.90144927536232,0,1,0,1,0,0,0
0,0,1,0,71,1,1,0,1,1,1,1,1,0,84.2,5956.85,0,83.8992957746479,0,0,0,1,1,0,0
1,1,0,0,1,1,0,0,0,0,0,1,1,1,91.3,91.3,1,91.3,1,0,0,0,0,1,0
0,1,1,0,56,1,0,1,1,1,1,1,1,1,85.65,4824.45,0,86.15089285714285,0,0,0,1,0,0,0
0,0,0,1,56,1,0,0,0,0,0,0,0,1,21.2,1238.65,0,22.118750000000002,0,1,1,0,0,0,1
0,0,0,0,1,1,0,0,0,0,0,1,0,1,79.5,79.5,1,79.5,1,0,0,0,0,1,0
1,0,1,0,28,1,1,0,0,0,0,0,0,0,25.55,672.2,0,24.00714285714286,0,1,1,0,0,0,1
1,0,1,1,19,1,0,0,0,0,0,0,0,0,20.2,382.2,0,20.11578947368421,0,1,0,0,0,0,1
0,0,1,0,66,1,1,0,0,0,1,0,1,0,63.85,4264.6,0,64.61515151515152,0,0,0,0,0,1,0
1,0,1,1,17,1,1,0,0,1,1,0,0,1,61.95,1070.7,0,62.98235294117647,0,0,1,0,0,0,1
0,0,1,1,52,1,1,0,0,0,0,0,0,0,25.75,1345.85,0,25.881730769230767,0,1,0,1,0,0,1
1,0,0,0,19,1,0,0,1,0,0,1,0,0,58.2,1045.25,0,55.01315789473684,0,0,1,0,0,1,0
1,0,0,0,36,1,0,1,1,1,1,1,1,0,85.85,3003.55,0,83.43194444444445,0,0,1,0,0,0,0
0,1,1,0,7,1,0,0,0,0,0,0,0,1,70.1,467.55,1,66.79285714285714,1,0,0,0,0,0,1
0,0,1,1,72,1,1,1,1,1,1,0,1,1,104.9,7537.5,0,104.6875,1,0,1,0,1,0,0
0,0,1,1,67,1,1,1,1,1,0,1,1,1,111.3,7482.1,1,111.67313432835822,1,0,1,0,0,1,0
0,1,0,0,34,1,0,0,1,1,0,1,1,1,99.85,3343.15,0,98.32794117647059,1,0,1,0,0,1,0
0,1,1,0,57,1,1,0,1,1,0,0,1,1,95.25,5427.05,1,95.21140350877194,1,0,0,0,0,0,0
1,0,1,0,7,1,0,0,0,1,0,1,0,1,86.25,587.1,1,83.87142857142858,1,0,0,0,0,1,0
1,1,1,0,1,1,1,0,0,1,0,1,1,1,100.8,100.8,1,100.8,1,0,0,0,0,1,0
0,0,1,0,8,1,0,0,0,0,0,0,0,1,19.55,161.15,0,20.14375,0,1,0,0,0,0,0
1,0,0,0,69,1,1,0,0,1,1,1,1,0,104.0,7028.5,0,101.8623188405797,1,0,0,1,0,1,0
1,0,1,0,50,1,1,1,0,1,0,1,1,1,104.4,5232.9,0,104.65799999999999,1,0,1,0,0,0,1
0,0,0,0,10,1,0,0,0,0,0,0,0,0,19.5,225.85,0,22.585,0,1,1,0,0,0,1
1,0,1,1,12,1,1,0,0,0,0,0,0,0,25.25,274.7,0,22.891666666666666,0,1,0,1,1,0,0
1,0,0,0,14,1,0,0,1,0,0,0,1,1,86.3,1180.95,1,84.35357142857143,1,0,0,0,0,1,0
1,0,1,0,70,0,0,1,0,1,1,0,1,1,49.85,3370.2,0,48.145714285714284,0,0,0,1,0,0,0
1,1,0,0,64,1,1,1,0,1,1,1,1,1,108.95,7111.3,0,111.1140625,1,0,0,0,0,0,0
1,0,1,1,66,1,1,1,1,1,1,1,1,0,89.9,5958.85,0,90.28560606060607,0,0,0,1,1,0,0
1,0,1,1,71,1,0,1,0,1,1,1,1,1,82.0,5999.85,0,84.5049295774648,0,0,0,1,1,0,0
0,1,0,0,20,1,0,0,0,0,0,1,1,0,89.95,1648.45,0,82.4225,1,0,0,0,0,1,0
0,0,1,0,72,1,0,1,1,0,1,1,1,1,79.35,5753.25,0,79.90625,0,0,0,1,0,0,0
1,0,1,1,71,1,0,1,1,1,1,0,0,0,64.05,4492.9,0,63.28028169014084,0,0,0,1,1,0,0
0,0,1,1,38,1,1,0,0,1,0,1,1,1,101.15,3956.7,0,104.1236842105263,1,0,0,0,1,0,0
1,0,0,0,28,1,1,0,1,0,0,0,1,1,89.95,2625.55,1,93.76964285714287,1,0,0,0,0,1,0
0,1,1,0,17,1,0,0,1,0,0,0,0,1,76.45,1233.4,1,72.5529411764706,1,0,0,0,0,1,0
0,0,0,0,33,0,0,0,1,0,0,1,0,1,39.1,1309.0,0,39.666666666666664,0,0,1,0,0,1,0
1,0,1,1,23,0,0,1,0,0,1,0,0,0,34.6,813.45,0,35.36739130434783,0,0,0,1,0,0,1
0,0,1,1,58,1,0,0,0,0,0,0,0,1,19.55,1108.8,0,19.117241379310343,0,1,1,0,0,1,0
1,1,1,0,70,1,1,0,1,0,1,1,1,1,104.45,7349.35,0,104.99071428571429,1,0,0,1,0,0,0
0,0,1,0,4,1,0,0,0,0,0,0,0,0,70.5,294.2,0,73.55,1,0,0,0,0,1,0
0,0,1,1,45,1,0,0,0,0,0,0,0,0,20.35,929.2,0,20.64888888888889,0,1,0,1,0,0,1
0,0,0,0,10,1,0,0,0,0,0,0,0,1,70.0,740.0,1,74.0,1,0,0,0,0,1,0
0,0,1,1,36,1,0,0,0,0,0,0,0,0,19.45,754.5,0,20.958333333333332,0,1,0,1,1,0,0
0,0,0,0,54,1,0,1,1,0,1,1,0,1,69.9,3883.3,0,71.91296296296296,0,0,0,0,0,0,1
0,0,1,1,23,1,1,0,1,0,1,0,0,0,59.7,1414.2,0,61.48695652173913,0,0,0,1,0,0,1
1,0,1,1,41,1,1,1,1,1,0,1,0,1,78.35,3211.2,0,78.32195121951219,0,0,1,0,1,0,0
0,1,0,0,5,1,0,0,0,0,0,0,0,1,71.45,371.6,0,74.32000000000001,1,0,0,0,0,0,1
0,0,1,1,27,0,0,0,1,1,0,0,1,1,45.85,1246.4,0,46.162962962962965,0,0,1,0,1,0,0
1,0,0,0,1,1,0,0,0,0,1,1,1,1,95.85,95.85,0,95.85,1,0,0,0,0,1,0
1,0,1,1,67,0,0,1,0,0,1,0,0,0,35.7,2545.7,0,37.9955223880597,0,0,0,1,1,0,0
1,1,1,1,72,1,1,1,1,1,1,1,1,1,89.55,6448.85,0,89.56736111111111,0,0,0,1,1,0,0
1,0,1,1,56,1,1,0,0,0,0,0,0,1,24.95,1468.9,0,26.230357142857144,0,1,0,1,1,0,0
0,0,1,1,44,1,1,0,0,0,0,0,0,0,24.85,1013.6,0,23.036363636363635,0,1,1,0,0,1,0
1,1,1,0,66,1,1,0,1,0,0,1,1,1,100.8,6690.75,0,101.375,1,0,0,0,0,1,0
1,0,0,0,34,1,1,1,1,0,1,0,0,1,64.4,2088.75,1,61.43382352941177,0,0,1,0,0,0,1
1,0,1,0,69,1,1,0,0,1,1,1,1,0,105.35,7240.65,0,104.93695652173912,1,0,0,1,0,0,0
1,0,1,1,1,1,1,1,0,1,0,1,1,1,102.45,102.45,1,102.45,1,0,0,0,0,1,0
1,0,0,0,40,1,0,0,0,0,0,0,0,0,19.65,830.25,0,20.75625,0,1,0,1,1,0,0
0,0,1,1,30,1,1,1,0,0,0,0,0,1,54.45,1588.7,0,52.95666666666667,0,0,0,0,0,0,0
1,0,0,0,11,1,0,0,0,0,1,1,1,0,70.5,829.3,0,75.39090909090909,0,0,0,0,0,0,1
1,0,0,0,15,1,0,0,0,0,0,0,0,0,20.1,302.45,0,20.163333333333334,0,1,1,0,1,0,0
0,0,0,0,11,1,0,0,0,1,0,1,1,1,69.35,712.25,0,64.75,0,0,0,0,0,1,0
1,0,1,1,64,1,0,0,0,0,0,0,0,0,19.8,1336.65,0,20.88515625,0,1,1,0,0,0,0
0,1,1,0,72,1,0,1,1,1,1,1,0,0,74.4,5360.75,0,74.45486111111111,0,0,0,1,0,0,0
0,1,1,0,72,1,1,1,1,1,1,0,0,1,93.05,6735.05,0,93.54236111111112,1,0,0,1,0,0,0
1,0,0,1,1,1,0,1,0,0,0,0,0,0,51.2,51.2,0,51.2,0,0,0,0,0,0,1
1,0,0,1,15,1,0,1,1,1,1,0,0,0,65.6,1010.0,0,67.33333333333333,0,0,1,0,1,0,0
1,0,0,0,60,1,1,0,0,1,1,1,1,0,80.55,4847.05,0,80.78416666666666,0,0,1,0,1,0,0
0,0,0,0,56,1,0,1,0,1,0,0,0,0,52.7,3019.7,0,53.92321428571428,0,0,1,0,0,0,1
1,0,0,0,8,1,0,0,0,0,0,0,0,0,20.85,161.65,0,20.20625,0,1,0,1,0,0,1
1,0,0,0,3,1,0,0,0,1,1,0,0,0,80.1,217.55,1,72.51666666666667,1,0,0,0,1,0,0
1,0,1,0,49,1,1,0,0,0,0,0,0,1,52.15,2583.75,0,52.72959183673469,0,0,0,0,1,0,0
1,0,0,0,2,1,0,0,0,0,0,1,0,1,80.2,146.05,1,73.025,1,0,0,0,0,1,0
1,0,0,0,6,1,0,1,1,1,1,0,1,1,98.15,567.45,1,94.575,1,0,0,0,0,0,0
0,0,0,0,70,1,1,1,1,1,1,1,1,1,114.95,7711.25,0,110.16071428571429,1,0,0,1,0,0,0
0,0,0,0,12,1,1,0,1,1,1,1,1,1,112.95,1384.75,1,115.39583333333333,1,0,0,0,0,0,1
0,1,1,0,52,1,0,1,0,1,1,1,1,1,104.45,5481.25,0,105.40865384615384,1,0,1,0,0,0,0
1,0,1,0,72,1,1,1,1,1,1,1,1,1,113.65,8124.2,0,112.83611111111111,1,0,0,1,1,0,0
1,0,0,0,40,1,0,0,0,0,0,0,0,1,20.6,827.3,0,20.682499999999997,0,1,0,1,0,0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,70.9,70.9,1,70.9,1,0,0,0,0,0,1
1,1,0,0,3,1,0,0,0,1,0,1,0,1,86.85,220.95,1,73.64999999999999,1,0,0,0,0,1,0
1,1,0,0,40,1,0,0,0,0,0,1,1,1,91.55,3673.6,0,91.84,1,0,0,0,0,1,0
0,0,0,1,1,1,0,0,0,1,0,0,0,1,49.85,49.85,0,49.85,0,0,0,0,0,1,0
0,0,1,0,30,1,0,0,0,0,0,0,0,0,19.8,576.65,0,19.221666666666668,0,1,1,0,1,0,0
0,0,1,1,23,1,0,1,0,0,1,1,1,1,99.85,2331.3,1,101.3608695652174,1,0,0,0,0,1,0
0,0,1,1,1,1,1,0,0,0,0,0,0,1,74.5,74.5,1,74.5,1,0,0,0,0,1,0
1,1,1,0,44,1,1,0,0,1,1,1,1,0,104.15,4495.65,0,102.17386363636363,1,0,0,0,0,1,0
0,0,0,0,65,1,1,0,1,1,1,1,1,1,109.15,6941.2,1,106.78769230769231,1,0,0,0,0,1,0
1,1,0,0,7,1,0,1,0,0,0,0,0,1,48.2,340.35,0,48.621428571428574,0,0,0,0,0,1,0
0,1,0,0,72,1,1,0,0,0,0,0,0,1,25.1,1789.9,0,24.859722222222224,0,1,0,1,1,0,0
1,1,0,0,8,1,1,0,0,0,1,1,1,1,100.15,908.55,0,113.56875,1,0,0,0,1,0,0
1,0,0,0,16,1,1,0,0,1,0,0,1,1,65.2,1043.35,1,65.209375,0,0,0,0,1,0,0
0,1,1,1,66,1,1,0,0,1,0,1,1,1,99.5,6822.15,1,103.36590909090908,1,0,0,0,1,0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,71.55,71.55,1,71.55,1,0,0,0,0,0,1
0,0,0,1,3,1,0,1,0,1,0,0,0,0,55.9,157.55,0,52.51666666666667,0,0,0,0,0,0,1
0,0,1,0,53,1,1,1,0,1,0,0,1,0,93.9,5029.2,1,94.89056603773585,1,0,0,0,0,1,0
0,1,1,0,8,1,0,0,0,1,1,0,1,1,64.4,581.7,0,72.7125,0,0,0,0,1,0,0
0,1,1,0,69,1,1,0,1,1,1,1,1,1,108.4,7318.2,1,106.06086956521739,1,0,0,1,0,0,0
1,0,0,0,5,1,0,0,1,0,0,1,0,1,85.3,420.45,0,84.09,1,0,0,0,0,0,1
1,0,1,1,72,1,1,1,0,1,1,1,1,0,107.45,7576.7,0,105.23194444444444,1,0,0,1,0,0,1
1,0,1,0,13,0,0,0,0,1,0,1,1,1,48.75,633.4,1,48.723076923076924,0,0,0,0,0,0,0
1,0,0,0,4,1,1,0,0,0,0,1,0,1,85.65,321.65,1,80.4125,1,0,0,0,0,1,0
1,0,1,1,54,1,1,1,1,1,1,1,1,0,91.3,4965.0,0,91.94444444444444,0,0,0,1,1,0,0
0,0,1,0,72,1,1,0,1,1,1,1,1,0,85.95,6151.9,0,85.44305555555555,0,0,0,1,0,0,0
0,0,0,0,12,1,1,0,1,1,0,1,1,1,106.7,1253.9,1,104.49166666666667,1,0,0,0,0,1,0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,25.15,25.15,1,25.15,0,0,0,0,0,1,0
0,1,0,0,1,1,0,0,0,0,0,0,0,0,45.2,45.2,0,45.2,0,0,0,0,0,1,0
1,0,1,0,54,1,1,0,1,1,1,1,1,0,110.35,5893.15,1,109.1324074074074,1,0,1,0,0,1,0
0,0,1,1,69,1,1,0,0,1,0,0,0,1,79.2,5420.65,0,78.56014492753623,1,0,0,1,1,0,0
1,0,0,0,48,1,0,1,1,0,0,0,0,0,55.5,2627.35,0,54.73645833333333,0,0,0,1,1,0,0
1,0,1,1,48,1,1,1,1,0,0,1,1,1,103.25,5037.55,1,104.94895833333334,1,0,1,0,1,0,0
1,0,1,0,8,1,1,0,0,0,1,0,1,1,90.25,743.75,0,92.96875,1,0,0,0,0,1,0
0,0,1,1,71,1,1,1,1,1,1,1,1,1,91.25,6589.6,0,92.8112676056338,0,0,0,1,0,0,1
0,0,0,0,2,1,0,1,0,0,0,0,0,1,47.8,92.45,1,46.225,0,0,0,0,0,1,0
0,0,1,0,67,1,0,1,1,0,0,1,1,1,100.9,6733.15,0,100.49477611940299,1,0,1,0,1,0,0
0,0,1,1,34,1,1,0,1,0,0,1,1,1,97.7,3410.0,0,100.29411764705883,1,0,0,0,0,0,0
1,0,0,0,3,1,0,0,0,0,0,0,0,1,69.85,199.85,0,66.61666666666666,1,0,0,0,0,1,0
1,0,1,1,9,1,0,0,1,0,1,1,0,1,65.6,593.3,0,65.92222222222222,0,0,1,0,0,0,1
0,0,1,1,71,1,0,1,1,1,0,1,1,1,104.65,7288.4,0,102.65352112676055,1,0,1,0,0,0,0
0,0,0,0,57,1,1,0,0,0,1,1,0,1,90.45,5229.8,0,91.75087719298246,1,0,0,1,1,0,0
0,0,0,0,72,0,0,1,1,1,1,1,1,1,63.7,4464.8,0,62.01111111111111,0,0,0,1,0,0,0
1,1,1,1,48,1,0,1,0,1,1,1,1,1,104.5,5068.05,0,105.58437500000001,1,0,0,0,0,1,0
0,0,0,0,18,1,0,0,0,0,0,0,0,0,20.1,401.85,0,22.325000000000003,0,1,1,0,0,0,1
0,0,1,1,43,1,1,0,0,1,1,1,1,1,104.3,4451.85,0,103.53139534883722,1,0,1,0,1,0,0
1,0,1,1,72,1,1,1,1,1,1,1,1,1,93.25,6688.95,0,92.90208333333334,0,0,0,1,0,0,0
0,0,1,1,35,1,1,0,0,0,1,1,1,1,73.45,2661.1,0,76.03142857142856,0,0,1,0,0,0,0
0,0,0,0,4,1,0,0,0,0,0,0,0,0,20.7,73.05,0,18.2625,0,1,0,0,0,0,1
1,0,1,1,49,1,1,0,0,0,0,0,0,0,25.25,1211.65,0,24.727551020408164,0,1,0,1,0,0,1
1,0,1,1,71,1,1,1,1,1,0,1,0,0,100.5,7030.65,0,99.02323943661972,1,0,0,1,0,0,0
0,0,1,1,11,1,0,0,0,0,0,1,1,0,90.6,1020.2,0,92.74545454545455,1,0,0,0,0,1,0
0,0,1,1,63,1,1,1,1,1,1,1,1,1,89.4,5597.65,0,88.8515873015873,0,0,0,1,1,0,0
1,1,0,0,65,1,1,0,1,1,0,1,0,1,95.45,6223.3,0,95.74307692307693,1,0,0,0,0,0,0
1,0,0,1,49,1,0,0,0,0,0,0,0,0,20.45,1024.65,0,20.91122448979592,0,1,0,1,1,0,0
1,0,0,0,29,1,1,0,0,1,0,1,1,1,98.6,2933.2,1,101.14482758620689,1,0,0,0,1,0,0
1,1,1,0,15,1,1,0,0,1,1,0,0,1,83.05,1258.3,1,83.88666666666667,1,0,0,0,0,1,0
1,0,1,1,4,1,0,0,0,0,0,0,0,1,19.95,82.9,0,20.725,0,1,0,0,0,1,0
1,0,1,0,72,1,1,0,1,1,1,1,1,0,109.15,7789.6,0,108.1888888888889,1,0,1,0,1,0,0
1,1,1,0,26,1,0,0,0,1,0,1,0,1,85.7,2067.0,0,79.5,1,0,0,0,1,0,0
1,1,1,0,35,1,1,0,0,1,0,1,1,0,102.05,3452.55,0,98.64428571428572,1,0,0,0,0,0,0
1,0,0,0,57,1,1,0,1,0,1,0,1,0,94.7,5468.95,0,95.94649122807017,1,0,1,0,0,1,0
0,0,1,1,28,1,1,0,1,0,0,0,1,0,64.4,1802.15,0,64.3625,0,0,0,0,0,1,0
1,0,1,0,25,1,1,0,0,0,0,0,0,1,26.8,733.55,0,29.342,0,1,1,0,0,0,1
1,0,1,0,47,1,0,1,0,1,0,1,0,1,66.05,3021.45,0,64.28617021276595,0,0,1,0,1,0,0
1,0,1,1,57,1,1,1,1,0,1,0,0,0,65.2,3687.85,0,64.69912280701755,0,0,0,0,0,0,0
0,1,1,0,16,1,1,0,0,0,0,1,0,1,85.05,1391.15,0,86.946875,1,0,0,0,1,0,0
0,0,0,0,5,1,0,1,0,1,0,0,0,1,55.8,274.35,0,54.870000000000005,0,0,0,0,0,0,1
